0,0,1
2,0,2040
4,0,1828860
5,0,1554480
6,0,1008924840
7,0,2773710480
8,0,424537429830
9,0,2130609150000
10,0,156217637766600
11,0,992394138906000
12,0,50680069478545500
13,0,356241517698877200
14,0,14230690097822479800
15,0,113520165861203578800
16,0,3575867006066227985025
17,0,30918323285293216122000
18,0,813226047263531337888000
19,0,6979720006411652986830000
20,0,162594017901497706873516000
21,0,1411577816942761994002464000
22,0,28800992333102373071327484000
23,0,254236402290331193159252016000
24,0,4539886420621031649415132272000
25,0,36630847474372860024352376160000
26,0,601466350790585042430594304320000
27,0,4454243655083189737043561032320000
28,0,66205688070789566288191918265760000
29,0,481038804571522694219835919568640000
30,0,5976700161424825812012908092788480000
31,0,28847781031147412071409558223805440000
32,0,304905544070364750524092244162357760000
